"","player","style","skill","footwork","results","time","x","y","recorder","unicode","file","match_year","match","match_winner","match_result","opponent","games","file_order","stroke","order","rally_id","time_sec"
"7086","Alexis_Lebrun","forehand","block","step","won","00:03:56:88",207000,327000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",3,37,4,73107,18097,236.88
"7087","Lin_Yun_Ju","forehand","serve","no move","continue","00:04:04:96",162000,293000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,1,1,73108,18098,244.96
"7088","Alexis_Lebrun","forehand","push","step","continue","00:04:05:56",180000,138000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,2,2,73109,18098,245.56
"7089","Lin_Yun_Ju","backhand","drive","step","won","00:04:05:96",139000,355000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,3,3,73110,18098,245.96
"7090","Lin_Yun_Ju","forehand","serve","no move","won","00:04:12:08",227000,347000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,4,1,73111,18099,252.08
"7091","Alexis_Lebrun","forehand","serve","no move","continue","00:04:17:84",146000,185000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,5,1,73112,18100,257.84
"7092","Lin_Yun_Ju","backhand","side-spin drive","step","won","00:04:18:32",221000,359000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,6,2,73113,18100,258.32
"7093","Lin_Yun_Ju","forehand","serve","no move","continue","00:04:41:88",151000,295000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,7,1,73114,18101,281.88
"7094","Alexis_Lebrun","forehand","push","step","continue","00:04:42:36",137000,159000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,8,2,73115,18101,282.36
"7095","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:04:42:88",216000,332000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,9,3,73116,18101,282.88
"7096","Alexis_Lebrun","backhand","block","step","won","00:04:43:92",129000,105000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,10,4,73117,18101,283.92
"7097","Alexis_Lebrun","forehand","serve","no move","continue","00:04:49:88",137000,195000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,11,1,73118,18102,289.88
"7098","Lin_Yun_Ju","backhand","push","step","continue","00:04:50:40",130000,298000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,12,2,73119,18102,290.4
"7099","Alexis_Lebrun","forehand","push","step","continue","00:04:51:00",147000,185000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,13,3,73120,18102,291
"7100","Lin_Yun_Ju","forehand","drive","step","continue","00:04:51:64",239000,333000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,14,4,73121,18102,291.64
"7101","Alexis_Lebrun","backhand","block","step","won","00:04:52:00",189000,104000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,15,5,73122,18102,292
"7102","Alexis_Lebrun","forehand","serve","no move","continue","00:04:58:12",213000,185000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,16,1,73123,18103,298.12
"7103","Lin_Yun_Ju","backhand","push","step","continue","00:04:58:72",138000,287000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,17,2,73124,18103,298.72
"7104","Alexis_Lebrun","forehand","push","step","continue","00:04:59:28",151000,166000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,18,3,73125,18103,299.28
"7105","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:04:59:84",210000,333000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,19,4,73126,18103,299.84
"7106","Alexis_Lebrun","backhand","block","step","continue","00:05:00:48",120000,163000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,20,5,73127,18103,300.48
"7107","Lin_Yun_Ju","forehand","block","step","continue","00:05:01:56",150000,253000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,21,6,73128,18103,301.56
"7108","Alexis_Lebrun","forehand","smash","other","won","00:05:02:04",2e+05,160000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,22,7,73129,18103,302.04
"7109","Lin_Yun_Ju","forehand","serve","no move","continue","00:05:08:80",127000,331000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,23,1,73130,18104,308.8
"7110","Alexis_Lebrun","forehand","drive","step","won","00:05:09:28",227000,169000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,24,2,73131,18104,309.28
"7111","Lin_Yun_Ju","forehand","serve","no move","continue","00:05:17:08",190000,305000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,25,1,73132,18105,317.08
"7112","Alexis_Lebrun","forehand","push","step","continue","00:05:17:52",162000,144000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,26,2,73133,18105,317.52
"7113","Lin_Yun_Ju","forehand","drive","step","continue","00:05:18:28",144000,358000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,27,3,73134,18105,318.28
"7114","Alexis_Lebrun","forehand","drive","step","continue","00:05:18:68",207000,138000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,28,4,73135,18105,318.68
"7115","Lin_Yun_Ju","backhand","block","step","continue","00:05:19:04",205000,342000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,29,5,73136,18105,319.04
"7116","Alexis_Lebrun","backhand","block","step","continue","00:05:19:60",177000,147000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,30,6,73137,18105,319.6
"7117","Lin_Yun_Ju","forehand","drive","step","continue","00:05:20:12",190000,334000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,31,7,73138,18105,320.12
"7118","Alexis_Lebrun","forehand","drive","step","continue","00:05:20:84",184000,124000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,32,8,73139,18105,320.84
"7119","Lin_Yun_Ju","forehand","drive","step","won","00:05:21:28",225000,293000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,33,9,73140,18105,321.28
"7120","Alexis_Lebrun","forehand","serve","no move","continue","00:05:28:32",153000,184000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,34,1,73141,18106,328.32
"7121","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:05:28:76",179000,349000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,35,2,73142,18106,328.76
"7122","Alexis_Lebrun","backhand","block","step","continue","00:05:29:28",186000,121000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,36,3,73143,18106,329.28
"7123","Lin_Yun_Ju","backhand","drive","step","continue","00:05:29:68",114000,353000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,37,4,73144,18106,329.68
"7124","Alexis_Lebrun","forehand","drive","step","continue","00:05:30:32",211000,151000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,38,5,73145,18106,330.32
"7125","Lin_Yun_Ju","backhand","block","step","continue","00:05:30:68",223000,306000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,39,6,73146,18106,330.68
"7126","Alexis_Lebrun","backhand","chop","step","continue","00:05:32:04",227000,139000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,40,7,73147,18106,332.04
"7127","Lin_Yun_Ju","backhand","drive","step","continue","00:05:32:80",178000,315000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,41,8,73148,18106,332.8
"7128","Alexis_Lebrun","forehand","block","step","continue","00:05:34:12",146000,139000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,42,9,73149,18106,334.12
"7129","Lin_Yun_Ju","forehand","drive","step","continue","00:05:34:68",225000,332000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,43,10,73150,18106,334.68
"7130","Alexis_Lebrun","backhand","lob","step","continue","00:05:35:76",145000,151000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,44,11,73151,18106,335.76
"7131","Lin_Yun_Ju","forehand","smash","step","continue","00:05:36:28",184000,344000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,45,12,73152,18106,336.28
"7132","Alexis_Lebrun","backhand","drive","step","continue","00:05:37:04",136000,133000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,46,13,73153,18106,337.04
"7133","Lin_Yun_Ju","forehand","drive","step","won","00:05:37:48",227000,314000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,47,14,73154,18106,337.48
"7134","Lin_Yun_Ju","forehand","serve","no move","continue","00:05:40:92",156000,316000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,48,1,73155,18107,340.92
"7135","Alexis_Lebrun","forehand","push","step","continue","00:05:41:40",166000,161000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,49,2,73156,18107,341.4
"7136","Lin_Yun_Ju","forehand","push","step","won","00:05:41:92",180000,320000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,50,3,73157,18107,341.92
"7137","Lin_Yun_Ju","forehand","serve","no move","continue","00:05:50:44",237000,356000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,51,1,73158,18108,350.44
"7138","Alexis_Lebrun","backhand","drive","step","continue","00:05:50:68",162000,131000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,52,2,73159,18108,350.68
"7139","Lin_Yun_Ju","forehand","drive","step","continue","00:05:51:12",231000,358000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,53,3,73160,18108,351.12
"7140","Alexis_Lebrun","backhand","block","step","won","00:05:51:64",214000,151000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,54,4,73161,18108,351.64
"7141","Alexis_Lebrun","forehand","serve","no move","continue","00:05:56:24",144000,181000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,55,1,73162,18109,356.24
"7142","Lin_Yun_Ju","forehand","drive","step","continue","00:05:56:76",203000,323000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,56,2,73163,18109,356.76
"7143","Alexis_Lebrun","backhand","block","step","won","00:05:57:12",208000,175000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,57,3,73164,18109,357.12
"7144","Alexis_Lebrun","forehand","serve","no move","continue","00:06:03:52",142000,195000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,58,1,73165,18110,363.52
"7145","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:06:04:00",230000,345000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,59,2,73166,18110,364
"7146","Alexis_Lebrun","backhand","block","step","continue","00:06:04:40",236000,149000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,60,3,73167,18110,364.4
"7147","Lin_Yun_Ju","backhand","drive","step","continue","00:06:04:80",234000,334000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,61,4,73168,18110,364.8
"7148","Alexis_Lebrun","backhand","block","step","continue","00:06:05:28",234000,154000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,62,5,73169,18110,365.28
"7149","Lin_Yun_Ju","backhand","drive","step","continue","00:06:05:72",159000,339000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,63,6,73170,18110,365.72
"7150","Alexis_Lebrun","forehand","drive","step","continue","00:06:06:16",195000,126000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,64,7,73171,18110,366.16
"7151","Lin_Yun_Ju","backhand","block","step","continue","00:06:06:60",218000,311000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Alexis_Lebrun",4,65,8,73172,18110,366.6
"7152","Alexis_Lebrun","backhand","drive","step","won","00:06:07:12",126000,128000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Alexis_Lebrun","3-2","Lin_Yun_Ju",4,66,9,73173,18110,367.12
"7153","Alexis_Lebrun","forehand","serve","no move","continue","00:06:12:16",122000,280000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,1,1,73174,18111,372.16
"7154","Lin_Yun_Ju","backhand","push","step","continue","00:06:12:76",193000,178000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,2,2,73175,18111,372.76
"7155","Alexis_Lebrun","forehand","push","step","continue","00:06:13:32",230000,315000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,3,3,73176,18111,373.32
"7156","Lin_Yun_Ju","forehand","drive","step","won","00:06:13:84",187000,162000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,4,4,73177,18111,373.84
"7157","Lin_Yun_Ju","forehand","serve","no move","continue","00:06:21:44",219000,178000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,5,1,73178,18112,381.44
"7158","Alexis_Lebrun","forehand","push","step","continue","00:06:22:00",245000,312000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,6,2,73179,18112,382
"7159","Lin_Yun_Ju","forehand","drive","step","continue","00:06:22:52",181000,136000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,7,3,73180,18112,382.52
"7160","Alexis_Lebrun","backhand","block","step","continue","00:06:23:08",213000,339000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,8,4,73181,18112,383.08
"7161","Lin_Yun_Ju","forehand","drive","step","continue","00:06:23:44",213000,177000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,9,5,73182,18112,383.44
"7162","Alexis_Lebrun","forehand","drive","step","continue","00:06:24:08",211000,361000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,10,6,73183,18112,384.08
"7163","Lin_Yun_Ju","forehand","drive","step","continue","00:06:24:40",120000,148000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,11,7,73184,18112,384.4
"7164","Alexis_Lebrun","backhand","block","step","continue","00:06:25:24",125000,336000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,12,8,73185,18112,385.24
"7165","Lin_Yun_Ju","forehand","drive","step","won","00:06:25:76",191000,144000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,13,9,73186,18112,385.76
"7166","Lin_Yun_Ju","forehand","serve","no move","won","00:06:32:00",176000,181000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,14,1,73187,18113,392
"7167","Alexis_Lebrun","forehand","serve","no move","continue","00:06:39:20",137000,350000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,15,1,73188,18114,399.2
"7168","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:06:39:48",215000,156000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,16,2,73189,18114,399.48
"7169","Alexis_Lebrun","forehand","drive","step","won","00:06:40:00",214000,344000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,17,3,73190,18114,400
"7170","Lin_Yun_Ju","forehand","serve","no move","won","00:06:47:64",190000,169000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,18,1,73191,18115,407.64
"7171","Lin_Yun_Ju","forehand","serve","no move","continue","00:06:53:60",211000,177000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,19,1,73192,18116,413.6
"7172","Alexis_Lebrun","forehand","push","step","continue","00:06:54:16",212000,295000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,20,2,73193,18116,414.16
"7173","Lin_Yun_Ju","backhand","side-spin drive","step","won","00:06:54:56",231000,126000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,21,3,73194,18116,414.56
"7174","Alexis_Lebrun","forehand","serve","no move","continue","00:07:00:88",133000,189000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,22,1,73195,18117,420.88
"7175","Lin_Yun_Ju","backhand","push","step","continue","00:07:01:40",123000,273000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,23,2,73196,18117,421.4
"7176","Alexis_Lebrun","forehand","push","step","continue","00:07:02:16",141000,208000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,24,3,73197,18117,422.16
"7177","Lin_Yun_Ju","forehand","push","step","continue","00:07:02:88",215000,344000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,25,4,73198,18117,422.88
"7178","Alexis_Lebrun","backhand","drive","step","won","00:07:04:08",240000,183000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,26,5,73199,18117,424.08
"7179","Lin_Yun_Ju","forehand","serve","no move","continue","00:07:11:44",192000,312000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,27,1,73200,18118,431.44
"7180","Alexis_Lebrun","backhand","push","step","continue","00:07:12:24",245000,120000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,28,2,73201,18118,432.24
"7181","Lin_Yun_Ju","backhand","drive","step","continue","00:07:12:68",156000,327000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,29,3,73202,18118,432.68
"7182","Alexis_Lebrun","forehand","drive","step","continue","00:07:13:20",196000,142000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,30,4,73203,18118,433.2
"7183","Lin_Yun_Ju","backhand","block","step","continue","00:07:13:52",203000,292000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,31,5,73204,18118,433.52
"7184","Alexis_Lebrun","backhand","block","step","won","00:07:14:40",162000,147000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,32,6,73205,18118,434.4
"7185","Lin_Yun_Ju","forehand","serve","no move","continue","00:07:22:96",164000,309000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,33,1,73206,18119,442.96
"7186","Alexis_Lebrun","forehand","push","step","continue","00:07:23:44",193000,128000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,34,2,73207,18119,443.44
"7187","Lin_Yun_Ju","backhand","drive","step","continue","00:07:23:88",173000,340000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,35,3,73208,18119,443.88
"7188","Alexis_Lebrun","backhand","block","step","continue","00:07:24:36",149000,167000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,36,4,73209,18119,444.36
"7189","Lin_Yun_Ju","forehand","drive","step","continue","00:07:25:00",216000,306000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,37,5,73210,18119,445
"7190","Alexis_Lebrun","backhand","block","step","continue","00:07:25:56",186000,145000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,38,6,73211,18119,445.56
"7191","Lin_Yun_Ju","forehand","drive","step","continue","00:07:26:20",190000,322000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,39,7,73212,18119,446.2
"7192","Alexis_Lebrun","backhand","drive","step","continue","00:07:26:68",127000,137000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,40,8,73213,18119,446.68
"7193","Lin_Yun_Ju","forehand","drive","step","continue","00:07:27:20",211000,301000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,41,9,73214,18119,447.2
"7194","Alexis_Lebrun","backhand","drive","step","continue","00:07:27:72",151000,138000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,42,10,73215,18119,447.72
"7195","Lin_Yun_Ju","forehand","drive","step","continue","00:07:28:24",196000,340000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,43,11,73216,18119,448.24
"7196","Alexis_Lebrun","forehand","drive","step","continue","00:07:28:84",169000,131000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,44,12,73217,18119,448.84
"7197","Lin_Yun_Ju","forehand","drive","step","continue","00:07:29:36",182000,345000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,45,13,73218,18119,449.36
"7198","Alexis_Lebrun","forehand","drive","step","continue","00:07:30:04",223000,116000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,46,14,73219,18119,450.04
"7199","Lin_Yun_Ju","backhand","block","step","continue","00:07:30:52",238000,282000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,47,15,73220,18119,450.52
"7200","Alexis_Lebrun","backhand","drive","step","continue","00:07:31:16",215000,146000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,48,16,73221,18119,451.16
"7201","Lin_Yun_Ju","backhand","drive","step","continue","00:07:31:52",136000,317000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,49,17,73222,18119,451.52
"7202","Alexis_Lebrun","forehand","drive","step","continue","00:07:32:20",225000,163000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,50,18,73223,18119,452.2
"7203","Lin_Yun_Ju","backhand","drive","step","continue","00:07:32:52",206000,287000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Alexis_Lebrun",5,51,19,73224,18119,452.52
"7204","Alexis_Lebrun","backhand","block","step","continue","00:07:33:44",151000,138000,"主文",21,"113-2/",2024,"WTT Champions Frankfurt MS R32","Lin_Yun_ju","3-2","Lin_Yun_Ju",5,52,20,73225,18119,453.44
